2007.04,2007.05,2007.06,2007.07,2007.08,2007.09,2007.1,2007.11,2007.12,2008.01,2008.02,2008.03,2008.04,2008.05,2008.06,2008.07,2008.08,2008.09,2008.1,2008.11,2008.12,2009.01,2009.02,2009.03,2009.04,2009.05,2009.06,2009.07,2009.08,2009.09,2009.1,2009.11,2009.12,2010.01,2010.02,2010.03,2010.04,2010.05,2010.06,2010.07,2010.08,2010.09,2010.1,2010.11,2010.12,2011.01,2011.02,2011.03,2011.04,2011.05,2011.06,2011.07,2011.08,2011.09,2011.1,2011.11,2011.12,2012.01,2012.02,2012.03,2012.04,2012.05,2012.06,2012.07,2012.08,2012.09,2012.1,2012.11,2012.12,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.1,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.1,2014.11,2014.12,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.1,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.1,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.1,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.1,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.1,2019.11,2019.12,2020.01
14.35,767.44,"2,805.87","3,412.38","3,018.01","5,893.68","41,850.05","97,530.66","131,097.05","139,389.05","54,267.93","24,788.60",4.94,606.96,"3,166.41","3,545.59","2,720.19","5,556.55","36,063.56","82,005.56","120,272.00","106,418.27","45,254.39","17,173.57",0.14,440.99,"2,088.55","2,739.56","3,463.07","6,731.68","54,674.47","103,729.78","129,381.83","115,820.18","65,100.55","25,086.30",1.82,487.5,"2,044.65","2,490.76","2,521.82","5,300.69","29,398.11","76,359.25","95,729.35","108,702.39","34,297.74","20,079.17",0.54,468.36,"1,774.45","2,209.91","2,711.36","5,903.20","38,558.66","81,062.36","115,510.41","90,532.45","21,285.47","7,390.29",9.98,401.88,"1,298.00","2,223.70","2,132.88","5,864.93","52,982.79","76,082.19","99,709.31","108,822.61","55,386.52","21,338.17",6.96,518.96,"1,602.82","2,120.69","2,100.94","4,829.71","41,927.97","85,125.23","118,610.89","112,919.40","39,177.85","17,615.80",6.91,486.67,"1,833.32","2,375.37","3,130.71","7,176.69","48,719.75","66,641.16","91,716.39","87,707.55","60,164.66","23,692.30",3.85,611.67,"2,069.50","2,434.30","2,508.49","6,295.30","39,045.61","62,680.25","97,398.96","88,521.62","29,719.84","6,758.84",14.27,742.91,"2,132.69","2,220.31","2,470.54","7,194.56","45,473.04","75,444.53","96,491.11","84,030.13","24,762.98","7,462.65",8.69,587.29,"2,048.41","2,702.03","3,372.49","7,193.10","35,647.62","65,025.58","81,017.74","74,732.05","43,092.89","11,669.39",11.53,817.72,"2,175.02","2,799.18","3,194.99","7,756.92","44,560.13","64,318.32","84,126.02","104,674.28","29,389.15","8,363.09",28.07,"1,019.26","2,422.37","2,689.74","4,460.62","8,588.62","38,025.48","58,061.22","74,342.07","53,227.04"
